Process_Num,School_Attend_Code,State_Code,Cycle_Code,Tested_Own_School,School_Reported_Code,L_Name,F_Name,M_Initial,Doc_Id,DOB,Gender,Ethn_FedValues,Grade_Reported,Test_Dte,Grade_School_Header,Grade_Student_Grid,Eng,Mth,Rdg,Sci,Composite,STEM,E_Earn_Prod,E_Earn_Knlg,E_Earn_Conv,M_Earn_Higher,M_Earn_NumQ,M_Earn_Alg,M_Earn_Func,M_Earn_Geom,M_Earn_Stat,M_Earn_Essen,M_Earn_Mod,R_Earn_Ideas,R_Earn_Struc,R_Earn_Knlg,S_Earn_Data,S_Earn_Inv,S_Earn_Eval,Eng_Low,Eng_High,Mth_Low,Mth_High,Rdg_Low,Rdg_High,Sci_Low,Sci_High,Composite_Low,Composite_High,STEM_Low,STEM_High,Pred_ACT_Eng_Low,Pred_ACT_Eng_High,Pred_ACT_Mth_Low,Pred_ACT_Mth_High,Pred_ACT_Rdg_Low,Pred_ACT_Rdg_High,Pred_ACT_Sci_Low,Pred_ACT_Sci_High,Pred_ACT_Composite_Low,Pred_ACT_Composite_High,Pred_ACT_STEM_Low,Pred_ACT_STEM_High,USRnk_Sub_Engl,USRnk_Sub_Math,USRnk_Sub_Rdg,USRnk_Sub_Sci,USRnk_Comp,USRnk_STEM,C_Readiness,Best_Lan,Program_Of_Study,EdLevel_Mthr,EdLevel_Fthr,Partic_InstMus,Partic_VocMus,Partic_Pubs,Partic_Debate,Partic_Art,Partic_Theater,Partic_VAthl,Partic_Sci,Partic_Honors,Partic_Cheer,Partic_ServOrg,Partic_RacEthOrg,Partic_Abroad,Partic_PolOrg,Partic_RadioTV,Partic_RelOrg,Partic_ROTC,Partic_FratSor,Partic_StuGov,Partic_NotPartic,Clg_Outreach,WorkHrs,Highest_ed_exp,Career,EOS_OptIn,Results_Void,Help_EdPlan,Help_Writing,Help_Reading,Help_StudySk,Help_MathSk,Help_Computer,Help_Public_Speaking,IntInv_Responses,IntInv_MapReg1,IntInv_MapReg2,IntInv_MapReg3,IntInv_LikePerc,IntInv_IndiffPerc,IntInv_DislikePerc,IntInv_TechSta,IntInv_SciSta,IntInv_ArtSta,IntInv_SocSta,IntInv_BusCSta,IntInv_BusOpSta,IntInv_TechStd,IntInv_SciStd,IntInv_ArtStd,IntInv_SocStd,IntInv_BusCStd,IntInv_BusOpStd,IntInv_TechRnk,IntInv_SciRnk,IntInv_ArtRnk,IntInv_SocRnk,IntInv_BusCRnk,IntInv_BusOpRnk,English_9,English_10,English_11,English_12,English_Other,English_Other_2,English_Other_3,English_Credit,Algebra_1,Geometry,Algebra_2,Trigonometry,Pre_Calc,Calculus,Math_Other,Math_Other_2,Math_College_Prep_9,Math_College_Prep_10,Math_College_Prep_11,Math_College_Prep_12,Math_Credit,History_US,History_World,Gvt_Civics,Global_Studies,Geography,Economics,Psychology,Sociology,Social_Studies_Other,Social_Studies_Other_2,Social_Studies_Credit,General_Science,Biology_1,Biology_2,Chemistry_1,Chemistry_2,Physics,Anat_Phys,Natural_Science_Other,Natural_Science_Other_2,Natural_Science_Credit,Spanish_Credit,French_Credit,German_Credit,Lang_Other_Credit,IntCareer_Fit,G_HS_Avg,G_AllEng,G_AllMth,G_AllSocSt,G_AllNatSc,Core_Ind,Suppl_Local_Itms,Test_Form,Eng_Responses,Math_Responses,Read_Responses,Sci_Responses,Eng_Itm_Scores,Math_Itm_Scores,Read_Itm_Scores,Sci_Itm_Scores,Eng_Raw,Math_Raw,Read_Raw,Sci_Raw,Address1,City,State,Zip,Stu_ID_Num,Preid_Local_Items,Pred_PreACT_Eng_Low,Pred_PreACT_Eng_High,Pred_PreACT_Mth_Low,Pred_PreACT_Mth_High,Pred_PreACT_Rdg_Low,Pred_PreACT_Rdg_High,Pred_PreACT_Sci_Low,Pred_PreACT_Sci_High,Pred_PreACT_Composite_Low,Pred_PreACT_Composite_High,Pred_PreACT_STEM_Low,Pred_PreACT_STEM_High
V4549000,410935,41,913,Y,410935,lastName68,firstName68,m,7a3,19820826,0,4,10,20201007,10,10,09,13,13,15,13,14,04,00,09,01,00,00,01,00,00,05,03,02,03,02,04,03,03,07,11,12,14,11,15,13,17,12,14,13,15,10,15,12,16,13,18,15,20,13,16,14,17,14,10,20,34,20,20,,A,B,F,F,,,,,,,,,,,,,,,,,,,,1,N,F,B,O,N,,N,N,N,N,Y,N,N,111111111111111111111111111111113111111111111111111111111111111111111111,00,00,00,001,000,099,2,2,1,1,2,2,38,38,31,32,34,38,11,11,3,4,5,11,2,2,4,4,0,0,0,4.0,2,4,4,4,4,4,0,0,0,0,0,0,6.0,2,2,4,4,2,4,4,4,0,0,8.0,4,2,4,2,4,4,4,0,0,7.0,,,,,0,,,,,,1,,20A,443111214314423113211121123221342131123234321,143435422325343234123231425241232411,4231222231142212312211332,131132231143132311132122223141,000100000100101001110000100011001000000101000,011001100010000010000000000000000000,0000011000000011010101000,100000111000100001001000110001,13,06,07,10,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca4,25e04e1cc5f2a67f6ed20f6cb3d04d,32,88bf63ce98,306a2539f4,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName69,firstName69,m,7a3,19790718,f,4,10,20201007,10,10,15,22,15,20,18,21,07,03,12,08,01,02,02,02,01,15,08,06,02,01,08,03,06,13,17,20,24,13,17,18,22,17,19,20,22,15,20,22,26,14,20,19,24,18,21,21,24,49,84,32,71,59,78,,A,A,F,D,,,,,,,1,,1,,1,,,,,,,,,,N,A,H,,Y,,Y,Y,N,N,N,N,Y,112222223123212211113211213232113133213122111331113111123213112313213321,01,02,00,025,031,044,6,4,2,7,5,6,57,47,36,58,52,56,76,37,8,78,59,74,141,141,54,0,0,0,0,1.5,141,141,0,0,0,0,0,0,0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0.0,0,131,0,0,0,0,0,0,0,0.5,,,,,0,,4.0,4.0,,3.0,3,,20A,22313442234341124324222314221324132342241231,543315424522154252132544435115231435,3321341221223124142311214,121334212313443142242213121412,100111011111110111101001101000000001000010010,111111100111111001011101000111001001,0110000000011100000001111,110101100010011110111110010010,22,23,09,17,fcd8767d5f27d2721f6dd4c95bacaaa078fc1fd32bb015314c,25e04e1cc5f2a67f6ed20f6cb3d04d,32,88bf63ce98,adcd6dcbd0,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName70,firstName70,m,7a3,20791008,f,4,10,20201007,10,10,23,25,31,26,26,26,14,04,16,10,01,03,02,03,01,18,10,13,07,03,10,06,08,21,25,23,27,28,34,23,29,25,27,24,28,23,28,25,28,27,33,24,29,26,29,26,29,88,91,94,93,93,93,,A,A,G,F,,,,,1,,,,1,,,,,,,,,,,,N,A,G,O,Y,,Y,N,N,N,N,N,N,223223233122332223213223133212132121211322133122322121123113232222232211,07,10,00,028,047,025,7,5,7,6,5,6,60,52,58,54,48,55,84,58,79,66,43,69,141,3 1,0,0,0,0,0,1.0,14,141,141,3 1,1 1,0,0,0,0,0,0,0,2.5,3 1,0,0,0,141,0,0,0,0,0,1.0,0,141,0 1,1,0,0,0,0,0,1.0,2,,,,2,4.0,4.0,4.0,4.0,4.0,2,,20A,442334122343413243111323122421212443244214233,543313435522154132332554314112154532,1324432412323114211221214,123324431231143341242212223111,001011111111111111010101101011011011111111101,111110111111111111111111101110100000,1111101111111110111111111,111111011101111011111110110011,34,28,23,24,66614550c149d54141e5094e6334e260f1294a656d6aa7c90c,25e04e1cc5f2a67f6ed20f6cb3d04d,32,0dd7633498,3238546c6c,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName71,firstName71,m,7a3,19660308,f,6,10,20201007,10,10,08,13,09,13,11,13,03,01,08,01,01,00,00,00,00,04,01,04,00,00,06,01,01,06,10,12,14,07,11,11,15,10,12,12,14,09,14,12,16,10,16,14,19,11,14,13,16,10,10,05,20,07,12,,A,A,H,H,,,,,,,,,,,,,,,,,,,,1,N,A,H,D,N,,Y,N,N,N,N,N,N,11312112223111231221332131232111333121322132332,,,,030,032,038,,,,,,,00,00,00,00,00,00,,,,,,,0,63,0 1,0,0,0,0,1.0,6,0,631,0,0,0,0,0,0,0,0,0,2.0,64,0 1,0,0,0,0,0,0,0,0,1.0,0,0,0 1,64,0,0,0,0,0,1.0,,,,,0,3.5,3.0,3.0,4.0,4.0,2,,20A,334411124324421142312111411414411113311344,4424214225113114525235,311342121244,1222133132134231111212,000000110100100010011000010000110001000001000,010000100100000001000100000000000000,0000110011000000000000000,110000000110001101000100000000,12,05,04,08,c60fe203797a97548ba0064bbd6d5ef4884e5c57d59808ed3d,25e04e1cc5f2a67f6ed20f6cb3d04d,32,88bf63ce98,52519db122,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName72,firstName72,m,7a3,20231205,0,4,10,20201007,10,10,08,13,13,17,13,15,03,02,06,01,01,00,00,00,00,05,02,03,02,02,04,04,04,06,10,12,14,11,15,15,19,12,14,14,16,09,14,12,16,13,18,17,22,13,16,15,18,10,10,20,50,20,30,,C,A,B,B,,,,,,,,,,,,,,,,,,,,1,N,,,,Y,,Y,Y,Y,Y,Y,Y,Y,33322323313332333333333333223322323333323333322,,,,072,026,002,,,,,,,00,00,00,00,00,00,,,,,,,24,0,0,0,0,0,0,1.0,24,0,14,0,0,0,0,0,0,0,0,0,1.5,0,0,0,0,23,0,0,0,0,54,1.5,0,0,0,14,0,0,24,0,0,1.5,,,,,0,3.8,4.0,4.0,3.3,4.0,2,,20A,411112143441141312413131123112234241233241142,132334152353512453212524352341525524,4221221324324311321424342,332344231242224143413244114113,010100100010000000010010100000000110100100000,000100000000000000001101110000000000,0010010000110010001010000,000101111100000110000101001010,11,06,07,12,5791454d1dfa8dc6ccc14bde9e5c9368383e5b569af3a0d10a,25e04e1cc5f2a67f6ed20f6cb3d04d,32,0dd7633498,b9da778f14,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName73,firstName73,m,7a3,19901206,0,4,10,20201007,10,10,07,16,20,15,15,16,02,03,05,07,01,01,02,01,02,06,06,08,03,03,04,03,03,05,09,15,17,18,22,13,17,14,16,15,17,08,13,16,19,18,23,15,20,15,18,16,19,06,43,61,34,37,41,,A,B,A,B,,,,,,,,,,,,,,,,,,,,1,N,A,E,A,Y,,N,N,N,N,Y,N,N,111111111111111111112111111111111111112211111111211112111211112111111111,00,00,00,000,010,090,3,3,1,2,3,2,41,40,31,34,38,38,18,16,3,5,12,11,23,4,4,4,0,0,0,4.0,23,24,4,4,4,4,0,0,0,0,0,0,6.0,4,4,4,4,4,24,24,2,53,0,8.5,23,4,0,24,4,4,4,0,0,6.0,,,,,0,3.5,3.0,3.5,3.8,3.5,1,,20A,411132432311411341144132314233223421332143321,543313515112143331422513442213424315,4424421131323111221224313,121332242312421224212231241322,010110001100110010000010010000000000000000000,111110001001100010001100000010000001,0011110000111110101110010,110100100010000000101100100100,10,13,14,10,90e25c0bbac2f52c91fd82d5bb5f2adde81658bc0cecdd50d4,a3765e799377b585bd84d191851448,32,88bf63ce98,97b8d66d57,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName74,firstName74,m,7a3,20891119,f,4,10,20201007,10,10,19,21,25,21,22,21,06,06,16,09,01,01,01,04,02,13,09,11,05,03,09,04,05,17,21,19,23,22,28,19,23,21,23,20,22,19,24,21,25,22,27,20,25,22,25,21,24,71,80,81,76,80,78,,A,A,B,E,,,,,,,,,1,,,,,,,,,,,,N,A,G,I,Y,,Y,N,N,Y,N,N,N,332112231311321311122113113212313111112311121112311211212111122211111312,00,00,00,018,025,057,5,5,4,3,5,2,50,52,45,42,52,38,50,58,32,21,59,11,241,2 1,4 1,4 1,0,0,0,4.0,241,241,4 1,0,4 1,0,0,0,0,0,0,0,4.0,2,24,4,0,0,0,2,4,0,0,5.0,0,231,0,2 1,0,4,0,2,0,4.0,1,,,,0,3.8,4.0,4.0,4.0,3.0,1,,20A,413131122343313211122331412321411213211344214,543332435222454142333554434512543425,2324422412321112114324214,124324233242143331232412244213,010110111111011100001110011111110101100001110,111100111011011101110111001010010001,0111111111110111010010111,110111110100111001101010101010,28,22,19,18,2f8f2aff59b687a6fcb765af3b031dff7e2404cea94f872abf,cd34c1c9eeb0065acd32446b9f1f43,32,e668f6efda,6c76ed01a3,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName75,firstName75,m,7a3,20860609,0,4,09,20201007,10,09,05,14,13,13,11,14,02,00,05,05,01,01,00,02,01,03,01,02,03,02,04,01,03,03,07,13,15,11,15,11,15,10,12,13,15,07,13,14,18,14,20,15,20,12,15,15,19,02,23,25,25,09,26,,A,B,H,H,,1,,,,,,,,,,,,,,,,,,,N,A,I,,N,,Y,Y,N,Y,Y,N,Y,333213222121113313233111211223113112232221323211113112123312311111111121,06,07,08,025,028,047,6,5,4,5,5,5,54,52,47,53,48,48,66,58,37,60,43,43,20,0,0,0,0,0,0,1.0,13,0,0,0,0,0,0,0,0,0,0,0,0.5,0,11,0,0,0,0,0,0,0,0,0.5,0,0,10,0,0,0,0,0,0,0.5,,,,,0,0.8,0.0,3.0,1.0,0.0,2,,20A,443221214334441123114241321441323124221342241,251453422135251422142513234123512435,3424141331321422423214233,242314314233443132313243232433,000000000100100001010000000001000000100000100,000000100000010001001100001100000001,0011000000110001000100100,000101000100011100000100100000,07,08,07,08,49c279cd586182b84b60b65a74bb80718488a501986c6d8de6,18d7cccc285d54ac72e22f4c65cc23,32,76ceebef74,dddb705388,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName76,firstName76,m,7a3,19570918,f,4,10,20201007,10,10,15,15,15,12,14,14,05,04,13,06,00,02,01,02,01,06,03,03,04,02,05,01,01,13,17,14,16,13,17,10,14,13,15,13,15,15,20,14,18,14,20,13,18,14,17,14,17,49,31,32,14,28,20,,A,B,F,B,,,,,,,,,,,,,,,,,,,,1,N,B,J,J,Y,,Y,Y,Y,N,N,N,Y,3312131232122233121132131232231332231233211332211132131232131,01,06,00,034,033,033,8,4,5,8,6,5,66,44,52,66,57,50,94,28,58,94,75,49,2,2,4,0,0,0,0,3.0,13,12,4,0,4,4,0,0,0,0,0,0,4.0,24,22,4,4,4,0,4,4,0,0,7.0,24,4,0,23,0,0,23,0,0,4.0,,,,,3,,,2.5,3.0,3.3,2,,20A,231133124343421232212332433421411323112344111,151411532223552352322251454234421435,2333132421343112133214133,132421141212433213433132212423,100110110111100100111110000011110001000001010,000010010010010001101010011000001001,0100001100101111000100000,100010001110001000000000100000,22,12,09,07,9a01d95110fe46a0caba746b189af362ab027d629d783dc56c,25e04e1cc5f2a67f6ed20f6cb3d04d,32,88bf63ce98,e6406731dc,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName77,firstName77,m,7a3,19840407,0,4,10,20201007,10,10,15,17,22,20,19,19,09,03,10,05,00,01,00,03,01,12,07,11,03,02,05,06,05,13,17,16,18,19,25,18,22,18,20,18,20,15,20,17,20,19,25,19,24,19,22,19,22,49,54,70,71,65,66,,A,A,B,B,,,,,,,,,,,,,,,,,,,,1,N,A,G,I,Y,,N,Y,N,Y,N,N,Y,312112322122113322212212212212123222212212212211223122221112111312212233,06,07,08,013,053,035,7,6,3,5,5,5,58,53,40,48,51,51,80,62,15,41,54,55,23,4,4,0,0,0,0,3.0,23,21,24,0,4,0,0,0,0,0,0,0,4.0,21,4,4,0,22,0,0,4,0,0,5.0,0,20,4,4,0,0,0,0,0,3.0,,,,,3,2.0,3.0,2.7,1.5,0.0,2,,20A,242313122113331113212323112321232113224132431,543345433122153442333341414552133435,4344424412343112412432214,123311231213334312242434224133,101000111001000001111101111111001001101000000,111101110011110001110000001000100001,0101110111101111010000111,111100111110000000111001111000,22,17,16,16,ba29f146b9a7099a768f84b4e0fe6e08701e4db85f97f1c2f9,25e04e1cc5f2a67f6ed20f6cb3d04d,32,88bf63ce98,fec6d1d738,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName78,firstName78,m,7a3,19670211,0,4,10,20201007,10,10,21,23,25,22,23,23,10,05,15,08,00,03,01,02,02,17,08,10,06,03,09,07,04,19,23,21,25,22,28,20,24,22,24,22,24,21,26,23,27,22,27,21,26,23,26,23,26,80,87,81,81,84,86,,A,B,G,G,,,,,,,1,,1,,,,,,,,,,1,,N,A,G,F,Y,,N,N,N,Y,N,N,N,332323133311113211122322233212132112223212232112112321132113221221122231,00,00,00,025,040,035,6,5,6,5,6,5,54,48,56,51,55,51,66,42,74,54,70,55,64,1,3,3,0,0,0,2.5,64,64,64,6,6,3,0,0,0,0,0,0,5.5,0,64,0,0,54,0,0,0,0,0,1.5,0,64,0,64,0,0,1,0,0,2.5,,,,,0,4.0,4.0,4.0,4.0,4.0,2,,20A,412134123343443243212331111344432143224232344,143315435522154132352354324152322355,1324422411323112134221243,123314231211122141112434223214,011111110111101111111110110100101011101100000,011111111111111111101011101100000001,1111111110111111000111100,111101111111100111001001110010,30,25,19,20,f9776622aac05511808c2d15815a8ef637f3d46e6d7aa1e7a7,25e04e1cc5f2a67f6ed20f6cb3d04d,32,88bf63ce98,05363bdd9d,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName79,firstName79,m,7a3,19661101,f,6,10,20201007,10,10,14,17,15,18,16,18,05,03,12,07,00,02,01,03,01,10,06,04,03,02,05,03,05,12,16,16,18,13,17,16,20,15,17,17,19,14,19,17,20,14,20,17,22,16,19,18,21,43,54,32,57,45,59,,A,B,F,B,,,,,1,1,,,,,,,,,,,,,,,N,A,G,U,Y,,N,N,Y,Y,Y,N,Y,232111112131112111222211111121121111232111121111111111121211121111111311,00,00,00,006,022,072,2,4,4,2,3,4,38,44,47,37,42,46,11,28,37,9,22,35,23,4,0,0,0,0,0,2.0,24,0,4,4,4,0,0,0,0,0,0,0,4.0,2,4,0,0,54,4,23,0,0,0,4.5,2,63,0,4,0,0,0,0,0,3.0,,,,,0,3.3,3.0,4.0,3.3,3.0,2,,20A,441133123324411242412314413413413214232134223,543415525425154221332451424411325341,4341321443343112313112142,124332411112443311142313221433,000110110100110110011100010000110100100001101,111011001010111000111010001010000010,0100010100101111010000000,110100001010011001011010110000,20,17,09,13,283d7bf199559f34855da1bc3f732e64a10f480dbd9443d42e,cd34c1c9eeb0065acd32446b9f1f43,32,e668f6efda,43622a3351,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName80,firstName80,m,7a3,19520222,0,4,10,20201007,10,10,16,13,20,16,16,15,09,02,12,03,00,00,02,01,00,03,03,09,03,02,05,03,03,14,18,12,14,18,22,14,18,15,17,14,16,16,21,12,16,18,23,16,21,16,19,15,18,54,10,61,42,45,30,,A,A,H,H,,1,,,,,,,,,,,,,,,,,,,N,A,I,H,Y,,Y,N,N,N,Y,N,N,332112123112223323123213223113133111122112121111213113121112131112113212,07,08,00,022,029,049,7,4,5,5,3,3,62,47,52,53,42,41,88,37,58,60,22,19,22,22,13,4,0,0,0,3.5,21,4,4,4,4,4,0,0,0,0,0,0,6.0,4,23,3,3,23,3,3,22,0,0,6.0,0,21,3,22,3,4,4,0,0,5.0,,,,,2,2.1,2.2,1.0,2.7,1.5,2,,20A,242324112313431142213311122231441243234344343,433354324415123431541211224311432324,3123324312323114331222114,122121233212414312142334342221,101001101101100010110100101001100111101001001,001100000000100010000000001010000000,0010010011111110001110011,110010110110000000011001000001,23,06,14,11,3390eb010404fb1ae081fd3b4e7423300b1c1b1e32af8db6ba,25e04e1cc5f2a67f6ed20f6cb3d04d,32,88bf63ce98,23d833c780,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName81,firstName81,m,7a3,20240205,f,6,10,20201007,10,10,06,13,13,18,13,16,03,00,05,04,01,01,01,01,00,02,01,02,03,02,05,03,05,04,08,12,14,11,15,16,20,12,14,15,17,07,12,12,16,13,18,17,22,13,16,16,19,03,10,20,57,20,41,,A,B,H,H,,,,,,1,1,,,,,,,,,,,,,,N,A,G,Q,N,,Y,N,N,N,N,N,Y,112111113111111311113111111111113311113111112111111111111111111311111311,01,02,03,011,003,086,2,2,1,4,5,2,38,38,31,44,48,38,11,11,3,26,43,11,2,0,0,0,0,0,0,1.0,2,2,0,0,0,0,0,0,0,0,0,0,2.0,2,0,0,0,2,0,0,0,0,0,2.0,2,2,0,0,0,0,0,0,0,2.0,,,,,1,,,,,,2,,20A,233143124424321412114122444413341313133124443,1234445223 4253452123543432114523532,3413242223213214213224131,132314232413443132344124323214,100100110000000000010000000000000001000001001,001000000000010001000100000110000000,0000001000001010110110000,100101110010011100010001010010,08,06,07,13,e9818c3aca735744d03bc101dc5c445be783e3010d2e818a6c,0c4e6e2907e3733b2714c3f7f47cc2,32,0dd7633498,3bc637b776,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName82,firstName82,m,7a3,20720106,f,6,10,20201007,10,10,10,14,09,15,12,15,05,02,08,02,00,00,00,01,01,07,03,03,01,00,05,05,00,08,12,13,15,07,11,13,17,11,13,14,16,11,16,13,17,10,16,15,20,12,15,15,18,20,20,05,34,12,30,,A,B,H,H,,,,,,,1,,1,,,,,,,,,,,,N,A,H,Y,Y,,N,Y,N,N,N,N,Y,233332132133223321113213323131133333323211333321313121133313332332323331,01,04,00,054,021,025,6,6,6,8,7,8,56,56,56,66,60,63,71,74,74,94,83,90,23,22,4,4,0,0,0,4.0,24,4,23,0,0,0,0,0,0,0,0,0,3.0,23,0,0,0,24,0,0,0,0,0,2.0,0,23,0,4,0,0,0,0,0,2.0,,1,,,2,3.1,2.5,3.5,3.5,3.0,2,,20A,4121321423234111423322234214334321,54234541512523444252,222242143,32334421124413414,011110101101110010001001000000101000000000000,110101101010001001000000000000000000,0010110100000000000000000,011101101100100110000000000000,15,09,04,10,a497d4364a0cb1c774e8b7fd99a55ecc0516c79fa9c78184fe,25e04e1cc5f2a67f6ed20f6cb3d04d,32,0dd7633498,286247276f,,,,,,,,,,,,,
V4549000,410935,41,913,,410935,lastName83,firstName83,m,7a3,19061211,e,e,10,20201007,10,10,05,12,15,11,11,12,02,01,03,02,00,00,02,00,00,02,02,03,05,01,03,02,01,03,07,11,13,13,17,09,13,10,12,11,13,06,12,11,15,14,20,12,17,11,14,12,15,01,04,32,09,07,06,,A,B,A,B,,,,,,,,,,,,,,,,,,,,1,,A,H,B,N,,N,N,N,N,N,N,N,133212233122232322212232232223332222323222233222122222332113122223222322,06,07,00,028,061,011,8,6,7,5,6,7,63,54,60,53,54,58,90,67,83,60,65,78,0,63,63,63,53,0,0,3.5,64,64,63,53,53,63,0,0,0,0,0,0,5.0,23,24,53,53,53,53,53,0,0,0,4.5,63,64,64,64,63,23,0,0,0,6.0,,,,,1,3.3,3.0,3.4,3.2,3.5,2,,20A,3411144324143314124221321244,135431423355225131525322123512,122134231231332241244,322413213413342134132421,000101001000000000001010100000000000000000000,000000100000000110000000000010000000,1010001011101001010000000,010000100010010100001000000000,06,04,09,06,4f50b9961104e02d1501e75c3e33a5227632456127936a7d25,e3b0c44298fc1c149afbf4c8996fb9,32,0dd7633498,c3a104c7c9,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName84,firstName84,m,7a3,20241002,f,6,10,20201007,10,10,14,14,14,17,15,16,06,03,11,04,00,00,02,01,01,04,04,03,04,01,04,05,03,12,16,13,15,12,16,15,19,14,16,15,17,14,19,13,17,13,19,17,22,15,18,16,19,43,20,26,50,37,41,,A,B,E,B,,,,,,,,,,,,,,,,,,,,1,N,A,F,O,Y,,Y,N,N,N,Y,N,Y,333222133211233231233211333121332131233211333112332121232131331313122331,09,10,11,043,026,031,4,7,9,6,5,7,47,58,71,56,49,58,39,80,98,73,48,78,23,0,0,0,0,0,0,1.0,63,1,0,0,0,0,0,0,0,0,0,0,1.5,2,0,0,0,22,0,0,23,0,0,3.0,0,0,0,2,0,0,22,0,0,2.0,,,,,2,2.6,3.0,3.0,2.5,2.0,2,,20A,241134123321421141112332411132411313132214141,521455513151341532543231552314123235,3311222231321433132224144,123321233434142242413422334421,100111110100100010011110010000110001000111000,100001000000000011000000010010100001,0100011000110000000110001,111110110000110010000000001001,20,08,08,12,399f774cfc0dfa36cbb5f9221d882519f978ba585582c9aad2,7e78530cbc60f3b73d4d72a46a62b3,32,88bf63ce98,085dcf9943,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName85,firstName85,m,7a3,20290308,f,6,10,20201007,10,10,09,14,13,18,14,16,04,02,07,06,00,01,01,02,02,03,04,04,01,02,06,05,03,07,11,13,15,11,15,16,20,13,15,15,17,10,15,13,17,13,18,17,22,14,17,16,19,14,20,20,57,28,41,,A,B,C,H,,,,,,,1,,1,,,,,,,,,,,,N,A,H,R,Y,,Y,Y,N,N,N,N,Y,213211222131213221113221322131123211123121223112323111233312131112333231,12,01,00,026,033,040,4,6,5,7,4,6,45,53,51,60,47,55,32,62,53,85,37,69,24,2,0,0,0,0,0,2.0,241,13,0,0,0,0,0,0,0,0,0,0,1.5,141,241,0,0,0,0,0,0,0,0,1.5,24,22,0,0,0,0,0,0,0,2.0,,,,,1,3.6,4.0,3.7,4.0,3.0,2,,20A,3121211313323223141141324144334443234132112,541312555155451222453341423511524325,4221431132232112321342143,123324212141434142422213344132,011100100100000000010010010000100001000110100,110110001000010001000000000010000001,0010100001000111001000000,111111100001000110001110001000,13,09,07,14,d21205e576e43290bcff81d7bad51015b032e9640f6e5ffba2,25e04e1cc5f2a67f6ed20f6cb3d04d,32,0dd7633498,23005e9f46,,,,,,,,,,,,,
V4549000,410935,41,913,Y,410935,lastName86,firstName86,m,7a3,20951118,0,4,10,20201007,10,10,21,28,26,28,26,28,09,06,16,12,01,03,02,04,02,19,11,13,04,03,11,07,08,19,23,25,31,23,29,25,31,25,27,26,30,21,26,27,31,23,28,26,31,26,29,27,31,80,96,84,96,93,96,,A,B,H,H,,,,,,,,,,,,,,,,,,,,1,N,A,E,O,N,,Y,Y,N,N,N,N,Y,221112231111212113112112111112211111211112221112111111111111111112111121,06,07,08,003,024,074,6,5,3,1,2,3,53,48,40,32,34,41,61,42,15,4,5,19,231,4 1,4 1,4 1,0,0,0,4.0,2 1,2 1,2 1,4 1,2 1,4 1,0,0,0,0,0,0,6.0,0,231,0,0,0,0,0,0,0,0,1.0,0,241,0,2 1,0,0,0,0,0,2.0,,,,,3,,3.0,,3.0,4.0,2,,20A,112124122343411213112332412321212123244434221,543315435523154132332554354114144325,3224422412324112111321214,123324231241143141242212224121,011101111111110101011110011111011001111001100,111111111110111111111111111110110001,0011111111110111011011111,111111111101111111111110111001,31,31,20,26,047878ac8460232c336613dd2217eaa7e6c2fd0b372eac9b52,25e04e1cc5f2a67f6ed20f6cb3d04d,32,88bf63ce98,6b365c1f85,,,,,,,,,,,,,
